t,r,r_dot,theta,theta_dot
2713344.448149383,146184489892.23926,-4044.765932314808,0.4693194533887126,1.5354613139654172e-07
2734378.126042014,146098800481.42114,-4103.126979500777,0.4725470211678134,1.533495392877964e-07
2755411.803934645,146011879514.40982,-4161.869327477215,0.4757704812982618,1.5315555468337424e-07
2776445.481827276,145923718969.37546,-4220.993172100826,0.47898988869990267,1.529641846058426e-07
2797479.1597199067,145834310818.94708,-4280.498743467181,0.4822052984445935,1.5277543620899996e-07
2818512.837612537,145743647030.21268,-4340.386305910706,0.48541676575620474,1.5258931677787583e-07
2839546.515505168,145651719564.7192,-4400.656158004695,0.4886243460106199,1.5240583372873077e-07
2860580.193397799,145558520378.4725,-4461.308632561295,0.4918280947357351,1.5222499460905643e-07
2881613.87129043,145464041420.56296,-4522.344097086773,0.49502806761789075,1.520468071064221e-07
2902647.549183061,145368274630.40115,-4583.762954534757,0.49822432051695387,1.5187127906663974e-07
2923681.227075692,145271211940.8965,-4645.565642296347,0.5014169094501704,1.5169841847313542e-07
2944714.9049683227,145172845273.9448,-4707.752633900847,0.5046058906100912,1.5152823347547107e-07
2965748.5828609536,145073166540.13272,-4770.324439120035,0.5077913203658572,1.5136073239122888e-07
2986782.2607535846,144972167638.73816,-4833.2816039681575,0.5109732552631997,1.5119592370601105e-07
3007815.9386462155,144869840457.73,-4896.6247107019335,0.5141517520244404,1.5103381607343992e-07
3028849.616538846,144766176873.7546,-4960.354377825948,0.517326867548562,1.5087441831524768e-07
3049883.294431477,144661168748.92004,-5024.471261294477,0.520498658928873,1.5071773944256947e-07
3070916.972324108,144554807932.03824,-5088.976053840944,0.5236671834486395,1.5056378864799778e-07
3091950.6502167387,144447086257.37225,-5153.86948567444,0.526832498584339,1.5041257531343684e-07
3112984.3281093696,144337995542.0104,-5219.152325575275,0.5299946620184748,1.5026410902730035e-07
3134018.0060020005,144227527585.86618,-5284.825380894983,0.5331537316395756,1.5011839958451146e-07
3155051.6838946315,144115674171.6783,-5350.889497556314,0.5363097655421957,1.4997545698650278e-07
3176085.3617872624,144002427065.0108,-5417.3455600532425,0.539462822026915,1.4983529144121638e-07
3197119.0396798933,143887778012.86353,-5484.194492052799,0.5426129596087275,1.496979133726387e-07
3218152.717572524,143771718741.24655,-5551.437257277061,0.5457602370336597,1.4956333343755164e-07
3239186.395465155,143654240957.369,-5619.074858610989,0.5489047132642952,1.4943156251036502e-07
3260220.0733577856,143535336345.40723,-5687.108340135289,0.5520464475026309,1.4930261171197438e-07
3281253.7512504165,143414996566.29193,-5755.538787223693,0.5551854991912959,1.491764924112171e-07
3302287.4291430474,143293213257.70834,-5824.367326542963,0.5583219280135517,1.490532162248726e-07
3323321.1070356783,143169978034.09604,-5893.595126052891,0.5614557938932923,1.4893279501766222e-07
3344354.7849283093,143045282485.80734,-5963.223395418191,0.5645871570005867,1.4881524090829894e-07
3365388.46282094,142919118175.78656,-6033.253387480499,0.5677160777751925,1.487005662933234e-07
3386422.140713571,142791476642.2534,-6103.686396927119,0.5708426169085813,1.4858878382770544e-07
3407455.818606202,142662349394.34647,-6174.523762653295,0.5739668353697632,1.4847990645612072e-07
3428489.496498833,142531727911.59933,-6245.766868031715,0.5770887944085832,1.4837394741671646e-07
3449523.174391464,142399603643.94052,-6317.417140912505,0.5802085555557207,1.4827092024111147e-07
3470556.852284095,142265968011.6935,-6389.476053623232,0.5833261806226899,1.4817083875439614e-07
3491590.5301767252,142130812404.7077,-6461.94512343978,0.5864417317080359,1.4807371708171736e-07
3512624.208069356,141994128178.9469,-6534.8259142705565,0.5895552712232116,1.479795696739522e-07
3533657.885961987,141855906659.0294,-6608.120035263619,0.5926668618741409,1.478884112883242e-07
3554691.563854618,141716139133.76352,-6681.829143471613,0.5957765666903533,1.478002570224023e-07
3575725.241747249,141574816855.62833,-6755.954944146892,0.5988844490285453,1.4771512231804818e-07
3596758.91963988,141431931040.7736,-6830.49919074152,0.6019905725725803,1.4763302296141626e-07
3617792.5975325108,141287472869.0197,-6905.463684907268,0.6050950013334884,1.4755397508295366e-07
3638826.2754251417,141141433482.42838,-6980.850277339136,0.6081977996604216,1.4747799516885927e-07
3659859.9533177726,140993803982.49084,-7056.660869230942,0.6112990322638143,1.4740510008321816e-07
3680893.6312104035,140844575431.9236,-7132.897411284564,0.6143987642005403,1.4733530705359515e-07
3701927.3091030344,140693738850.17725,-7209.561906604469,0.6174970609060638,1.4726863370742822e-07
3722960.986995665,140541285213.20834,-7286.6564108386665,0.62059398819613,1.4720509807386743e-07
3743994.664888296,140387205453.47952,-7364.183032178723,0.6236896122667654,1.4714471858377492e-07
3765028.3427809267,140231490459.95938,-7442.143931359746,0.6267839996942776,1.4708751406972496e-07
3786062.0206735577,140074131075.15335,-7520.54132354248,0.6298772174595213,1.4703350379120817e-07
3807095.6985661886,139915118094.7318,-7599.377478283459,0.6329693329526096,1.469827074370105e-07
3828129.3764588195,139754442266.52515,-7678.654720443619,0.6360604139787291,1.4693514513432583e-07
3849163.0543514504,139592094287.18597,-7758.375432487276,0.6391505287840236,1.4689083747754895e-07
3870196.7322440813,139428064802.18918,-7838.5420544822155,0.642239746055595,1.4684980552827677e-07
3891230.4101367122,139262344405.83176,-7919.1570840996965,0.6453281349215039,1.4681207081530825e-07
3912264.088029343,139094923640.7678,-8000.223076940629,0.6484157649547159,1.4677765533886798e-07
3933297.7659219736,138925792993.64374,-8081.74264941465,0.6515027062111703,1.4674658160959526e-07
3954331.4438146045,138754942897.45547,-8163.718476960454,0.6545890292101346,1.467188726265679e-07
3975365.1217072355,138582363726.87485,-8246.153297667637,0.6576748049715407,1.46694551920832e-07
3996398.7995998664,138408045797.10864,-8329.049913112929,0.6607601050254432,1.4667364356588395e-07
4017432.4774924973,138231979363.8986,-8412.41118836019,0.6638450014120193,1.466561721776702e-07
4038466.155385128,138054154623.52118,-8496.240051960413,0.6669295666815682,1.4664216291458727e-07
4059499.833277759,137874561709.98395,-8580.539498008884,0.6700138739196616,1.4663164150439113e-07
4080533.51117039,137693190693.46344,-8665.31258697666,0.6730979967624439,1.4662463425777894e-07
4101567.189063021,137510031579.81537,-8750.562446363076,0.6761820093992195,1.466211680741737e-07
4122600.866955652,137325074306.46437,-8836.29227397275,0.6792659866080064,1.4662127048224905e-07
4143634.544848283,137138308742.3877,-8922.505337928162,0.6823500037556802,1.466249696400889e-07
4164668.2227409133,136949724688.11513,-9009.204976669647,0.6854341367979737,1.466322943351873e-07
4185701.900633544,136759311874.62671,-9096.394599829006,0.688518462289722,1.4664327399576535e-07
4206735.578526176,136567059958.83131,-9184.077691534687,0.6916030574278244,1.4665793873577038e-07
4227769.2564188065,136372958525.56656,-9272.257808829208,0.694688000032242,1.466763193341853e-07
4248802.934311437,136176997082.0315,-9360.938586505576,0.6977733685959976,1.4669844729422284e-07
4269836.612204067,135979165057.1999,-9450.123737594298,0.7008592422905426,1.4672435484945673e-07
4290870.290096698,135779451801.82036,-9539.817053363417,0.7039457009657575,1.4675407496382206e-07
4311903.967989329,135577846587.97981,-9630.022403688596,0.7070328251541503,1.467876413364052e-07
4332937.64588196,135374338603.87468,-9720.743741238894,0.7101206961218328,1.4682508845740912e-07
4353971.323774591,135168916955.7011,-9811.985099668404,0.7132093958505455,1.4686645158607717e-07
4375005.001667222,134961570662.23775,-9903.750598716237,0.7162990070881531,1.4691176681291712e-07
4396038.679559853,134752288653.35397,-9996.044445531237,0.7193896133628261,1.469610710764105e-07
4417072.357452484,134541059770.00969,-10088.87093467198,0.7224812989830428,1.4701440216301273e-07
4438106.035345115,134327872764.00797,-10182.234448329249,0.7255741490400528,1.4707179871005185e-07
4459139.713237746,134112716292.58899,-10276.139460934724,0.7286682494621939,1.4713330026744033e-07
4480173.391130377,133895578919.70938,-10370.590537691533,0.7317636870024609,1.4719894728050183e-07
4501207.0690230075,133676449110.81544,-10465.592339838766,0.7348605492891958,1.472687811546524e-07
4522240.746915638,133455315230.73074,-10561.149626639208,0.7379589248469371,1.47342844280698e-07
4543274.424808269,133232165543.65614,-10657.267255379329,0.7410589030964211,1.4742118003483444e-07
4564308.1027009,133006988212.84044,-10753.950181680006,0.7441605743579731,1.4750383278274955e-07
4585341.780593531,132779771294.71959,-10851.203464726841,0.747264029912214,1.475908479505056e-07
4606375.458486162,132550502740.12527,-10949.032265805135,0.7503693619877079,1.4768227200703855e-07
4627409.136378793,132319170388.40924,-11047.44185449847,0.7534766638204002,1.4777815254177973e-07
4648442.814271424,132085761965.42146,-11146.43761068886,0.7565860296743092,1.4787853829047625e-07
4669476.492164055,131850265083.51015,-11246.025024556748,0.7596975548415258,1.4798347913519114e-07
4690510.170056686,131612667240.68317,-11346.209697402985,0.7628113356511286,1.4809302611535518e-07
4711543.847949317,131372955814.16469,-11446.997347557764,0.7659274695378938,1.4820723150955402e-07
4732577.525841947,131131118061.7445,-11548.393808917088,0.7690460550276959,1.4832614881645917e-07
4753611.203734578,130887141114.7419,-11650.40503859794,0.7721671918116141,1.4844983285321227e-07
4774644.881627209,130641011976.77742,-11753.037118205228,0.7752909807589424,1.485783397720887e-07
4795678.5595198395,130392717523.77286,-11856.29625383179,0.7784175239171895,1.487117270604976e-07
4816712.23741247,130142244501.47166,-11960.18877856144,0.7815469245392258,1.4885005357539112e-07
4837745.915305101,129889579519.70709,-12064.721157684675,0.7846792871459926,1.4899337961804192e-07
4858779.593197732,129634709052.21846,-12169.89998927347,0.7878147175280875,1.4914176693953945e-07
4879813.271090363,129377619429.62877,-12275.732012002156,0.7909533228224425,1.4929527884417762e-07
4900846.948982994,129118296839.17738,-12382.224105432031,0.7940952115152464,1.4945398019328494e-07
4921880.626875625,128856727324.59395,-12489.383290148307,0.7972404934433666,1.496179374071184e-07
4942914.304768256,128592896779.57362,-12597.216734475352,0.8003892798677097,1.497872185595849e-07
4963947.982660887,128326790946.89139,-12705.73175478069,0.8035416834827289,1.4996189338557198e-07
4984981.660553518,128058395412.01886,-12814.935823339045,0.8066978184883072,1.501420333847744e-07
5006015.338446149,127787695599.68124,-12924.836572263093,0.8098578006285692,1.5032771187506352e-07
5027049.01633878,127514676773.85736,-13035.441793503469,0.813021747191881,1.5051900399248741e-07
5048082.6942314105,127239324035.19688,-13146.759441681135,0.8161897770407001,1.5071598673162652e-07
5069116.372124041,126961622313.78441,-13258.797641314986,0.8193620106945945,1.5091873905195592e-07
5090150.050016672,126681556368.22363,-13371.564688311912,0.8225385703407785,1.5112734189639064e-07
5111183.727909303,126399110777.48666,-13485.069059890086,0.825719579928871,1.5134187832774406e-07
5132217.405801934,126114269940.54556,-13599.319415006621,0.8289051651751683,1.5156243353470437e-07
5153251.083694565,125827018075.55894,-13714.324595301281,0.8320954535723104,1.5178909484547256e-07
5174284.761587195,125537339211.1606,-13830.093634566469,0.8352905744920898,1.5202195186747984e-07
5195318.439479826,125245217185.8524,-13946.63575914667,0.838490659191995,1.5226109649425412e-07
5216352.117372457,124950635638.63855,-14063.96040012246,0.8416958409276061,1.525066230752715e-07
5237385.795265088,124653578007.14026,-14182.07719562737,0.8449062549751183,1.5275862844883606e-07
5258419.473157719,124354027527.35297,-14300.995991143793,0.848122038634306,1.5301721194643133e-07
5279453.15105035,124051967225.23872,-14420.726849170947,0.851343331330421,1.5328247553735726e-07
5300486.828942981,123747379914.3404,-14541.280051293215,0.8545702746419106,1.5355452386246593e-07
5321520.506835612,123440248186.6599,-14662.666110742563,0.8578030124134012,1.5383346441242705e-07
5342554.184728242,123130554409.03581,-14784.895777069829,0.8610416908002472,1.5411940759530145e-07
5363587.862620873,122818280723.00575,-14907.980036319526,0.8642864582702573,1.5441246673916472e-07
5384621.540513504,122503409036.32721,-15031.930121190697,0.8675374657090597,1.5471275824708625e-07
5405655.218406135,122185921019.10818,-15156.757514850686,0.8707948664665889,1.550204016585572e-07
5426688.896298766,121865798094.32825,-15282.473964563906,0.8740588164780982,1.5533551984728432e-07
5447722.574191397,121543021433.32497,-15409.091487759044,0.8773294743212563,1.556582391108751e-07
5468756.252084028,121217571955.48607,-15536.62237243265,0.8806070012201045,1.559886891770397e-07
5489789.929976659,120889430318.41113,-15665.079189289334,0.8838915611701451,1.5632700339307104e-07
5510823.60786929,120558576913.73119,-15794.474796212493,0.8871833209899019,1.566733187981173e-07
5531857.285761921,120224991855.85431,-15924.822354925545,0.8904824504686737,1.5702777637145722e-07
5552890.963654552,119888654978.03111,-16056.135336472187,0.8937891224176663,1.5739052111543687e-07
5573924.641547183,119549545831.18854,-16188.427522780059,0.8971035126853263,1.5776170208012602e-07
5594958.3194398135,119207643671.82646,-16321.71302183728,0.900425800314308,1.5814147260651488e-07
5615991.9973324435,118862927457.6337,-16456.006273320163,0.9037561675981415,1.5852999041571746e-07
5637025.675225074,118515375834.38292,-16591.3220684286,0.907094800257779,1.5892741791292772e-07
5658059.353117705,118164967133.75641,-16727.6755530016,0.9104418874705728,1.593339222357823e-07
5679093.031010336,117811679369.19684,-16865.08223316472,0.9137976219259419,1.597496753458763e-07
5700126.708902967,117455490222.7058,-17003.557991949026,0.9171621999993549,1.6017485430282944e-07
