,0
1970-01-13 09:55:00,0.6084396857319393
1970-01-13 10:40:00,0.611810367025025
1970-01-13 10:55:00,0.5423551666044334
1970-01-13 11:00:00,0.542355166602997
1970-01-13 12:05:00,0.5145568137642184
1970-01-13 13:10:00,0.491150021596114
1970-01-13 13:15:00,0.6577695094272953
1970-01-13 13:20:00,0.6252238269815078
1970-01-13 13:40:00,0.6605342394766954
1970-01-13 15:25:00,0.6506217238796955
1970-01-13 15:30:00,0.6252238269815072
1970-01-13 16:20:00,0.6252238269825723
1970-01-13 16:45:00,0.6252238269815072
1970-01-13 17:40:00,0.6352111192228693
1970-01-13 17:55:00,0.6248386134973976
1970-01-13 18:35:00,0.6252235308680013
1970-01-13 18:50:00,0.6252238269815072
1970-01-13 18:55:00,0.6252238269815072
1970-01-13 19:35:00,0.6252238269815072
1970-01-13 19:40:00,0.6252238269815072
1970-01-13 20:30:00,0.6252236773809722
1970-01-13 20:35:00,0.6245522226948634
1970-01-13 20:45:00,0.6252238408886722
1970-01-13 20:55:00,0.6642140550672265
1970-01-13 21:20:00,0.6250742497954992
1970-01-13 21:25:00,0.6252238276942701
1970-01-13 22:20:00,0.6420384931513984
1970-01-13 22:50:00,0.6084396857319376
1970-01-13 22:55:00,0.6084396857319376
1970-01-13 23:10:00,0.5740993044427478
1970-01-14 01:30:00,0.57409930444466
1970-01-14 02:50:00,0.6084396857319376
1970-01-14 03:05:00,0.6383046698564382
1970-01-14 03:20:00,0.6383046702908911
1970-01-14 03:40:00,0.6383046702906132
1970-01-14 04:15:00,0.6084396857317155
1970-01-14 04:30:00,0.6428726500774101
1970-01-14 05:50:00,0.6420384931513984
1970-01-14 06:30:00,0.6403756899960124
1970-01-14 06:40:00,0.6396875695144703
1970-01-14 07:25:00,0.6399956827944744
1970-01-14 07:30:00,0.6370186960264848
1970-01-14 08:30:00,0.6089325021113621
1970-01-14 09:00:00,0.637018696026031
1970-01-14 10:20:00,0.6370186960265519
1970-01-14 10:30:00,0.6396875695143749
1970-01-14 10:55:00,0.6345639279879128
1970-01-14 11:00:00,0.632455121568724
1970-01-14 11:05:00,0.632455121568724
1970-01-14 11:10:00,0.6324551396730154
1970-01-14 11:15:00,0.632455121568724
1970-01-14 11:55:00,0.6370186742120396
1970-01-14 13:05:00,0.6362204802760638
1970-01-14 13:10:00,0.6370186960265519
1970-01-14 13:25:00,0.6370186960265519
1970-01-14 13:40:00,0.6370186960265519
1970-01-14 14:05:00,0.6444288234085678
1970-01-14 16:00:00,0.6420384931513984
1970-01-14 16:15:00,0.639687569514482
1970-01-14 16:30:00,0.6420384497672244
1970-01-14 16:35:00,0.6420384931502249
1970-01-14 16:55:00,0.6420381733175696
1970-01-14 17:00:00,0.6383046703123351
1970-01-14 18:10:00,0.6383046702906129
1970-01-14 19:20:00,0.5740870979587289
1970-01-14 19:25:00,0.6383046702906132
1970-01-14 20:00:00,0.5740993746075487
1970-01-14 20:20:00,0.608901208088474
1970-01-14 20:25:00,0.6084396979512384
1970-01-14 22:00:00,0.6084705435694282
1970-01-14 22:05:00,0.6084396857319376
1970-01-14 22:45:00,0.6084431348857706
1970-01-14 22:50:00,0.5742893729940127
1970-01-14 23:00:00,0.5740993044427478
1970-01-15 00:15:00,0.5740993044426375
1970-01-15 01:00:00,0.5719573245593211
1970-01-15 02:05:00,0.6383046702871225
1970-01-15 02:10:00,0.6383046702906132
1970-01-15 05:20:00,0.6383046702906132
1970-01-15 06:30:00,0.6383046702906132
1970-01-15 07:50:00,0.6420384931513984
1970-01-15 08:25:00,0.6383046702256189
1970-01-15 09:15:00,0.6383047973324991
1970-01-15 09:20:00,0.6420384926459923
1970-01-15 11:00:00,0.6420384931513984
1970-01-15 11:10:00,0.6383046702906132
1970-01-15 11:45:00,0.6430538501852767
1970-01-15 12:35:00,0.6084396799323131
1970-01-15 13:30:00,0.638304670290479
1970-01-15 14:00:00,0.6420384951867693
1970-01-15 14:05:00,0.636077190358837
1970-01-15 14:10:00,0.6396866068952752
1970-01-15 14:15:00,0.4334587475372878
1970-01-15 15:00:00,0.6054562607369829
1970-01-15 15:05:00,0.6643849472750244
1970-01-15 16:10:00,0.634558856273495
1970-01-15 16:50:00,0.639687569514482
1970-01-15 17:05:00,0.639687569514482
1970-01-15 17:10:00,0.6420384931513984
1970-01-15 17:35:00,0.6420384931490859
