t,r,r_dot,theta,theta_dot
2061300.433477826,146564682020.3391,-4662.632175987599,0.321775700282544,1.2287615531435555e-07
2082334.1113704566,146465730110.22296,-4746.368486009758,0.3243548789463738,1.2236735767089356e-07
2103367.789263088,146365010701.0232,-4830.695610213382,0.3269234028346443,1.2186303560879758e-07
2124401.4671557187,146262511383.89227,-4915.612185143056,0.3294813658243291,1.2136316458321385e-07
2145435.145048349,146158219773.4681,-5001.116950037711,0.33202886128385367,1.2086772023940413e-07
2166468.82294098,146052123507.84027,-5087.208746828002,0.3345659820731509,1.2037667841283607e-07
2187502.500833611,145944210248.55005,-5173.8865201363105,0.33709282054366024,1.1989001512918332e-07
2208536.178726242,145834467680.59045,-5261.149317276741,0.33960946853832824,1.1940770660432558e-07
2229569.856618873,145722883509.69302,-5348.9962882241225,0.34211601739765013,1.1892972925062335e-07
2250603.5345115038,145609445454.74078,-5437.426685078288,0.34461255798060186,1.1845605969572081e-07
2271637.2124041347,145494141255.84894,-5526.439862101037,0.34709918064603523,1.1798667476418899e-07
2292670.8902967656,145376958661.75333,-5616.03527615491,0.349575975274701,1.1752155150519455e-07
2313704.5681893965,145257885428.62283,-5706.212486717421,0.3520430312716192,1.1706066719517268e-07
2334738.2460820274,145136909320.05942,-5796.971155881057,0.35450043756607846,1.166039993378271e-07
2355771.9239746584,145014018107.09808,-5888.311048353283,0.3569482826116367,1.1615152566413004e-07
2376805.601867289,144889199568.16888,-5980.232031460305,0.3593866543862136,1.1570322413239677e-07
2397839.2797599197,144762441480.13672,-6072.734075822204,0.3618156404160259,1.1525907294625686e-07
2418872.9576525507,144633731622.59125,-6165.817254362579,0.364235327769503,1.1481905054739582e-07
2439906.6355451816,144503057773.8641,-6259.481743233015,0.3666458030609033,1.1438313562252735e-07
2460940.3134378125,144370407703.3313,-6353.727822731298,0.3690471524675942,1.139513071182185e-07
2481973.9913304434,144235769171.4132,-6448.5558773014145,0.37143946173005227,1.1352354424088961e-07
2503007.6692230743,144099129929.57452,-6543.966395533546,0.37382281615186347,1.1309982645681439e-07
2524041.3471157053,143960477720.32425,-6639.959970164078,0.3761973005997227,1.1268013349211986e-07
2545075.025008336,143819800275.2688,-6736.537298461873,0.378562999508858,1.1226444533622574e-07
2566108.702900967,143677085305.2832,-6833.699183774809,0.3809199969138638,1.1185274225968928e-07
2587142.3807935975,143532320510.28394,-6931.4465334003235,0.38326837642187106,1.1144500479728976e-07
2608176.0586862285,143385493566.58835,-7029.780361708713,0.38560822124140826,1.1104121376972628e-07
2629209.7365788594,143236592124.81393,-7128.701790606494,0.38793961418780415,1.1064135028727743e-07
2650243.4144714903,143085603809.87857,-7228.212049536407,0.3902626376831882,1.1024539574980134e-07
2671277.092364121,142932516221.00034,-7328.312475477417,0.3925773737564904,1.0985333184673563e-07
2692310.770256752,142777316931.69757,-7429.0045129447135,0.3948839040434412,1.0946514055709745e-07
2713344.448149383,142619993481.8715,-7530.2897163977295,0.3971823098104732,1.0908080416269932e-07
2734378.126042014,142460533378.7555,-7632.169749334472,0.39947267195656744,1.0870030524696e-07
2755411.803934645,142298924096.2273,-7734.646384967748,0.4017550710099102,1.0832362669589731e-07
2776445.481827276,142135153065.18375,-7837.7215095397305,0.404029587153345,1.0795075171399703e-07
2797479.1597199067,141969207673.53815,-7941.397122322841,0.4062963002243804,1.0758166382421727e-07
2818512.837612537,141801075266.2202,-8045.675335619754,0.40855528971518973,1.0721634686798857e-07
2839546.515505168,141630743145.17606,-8150.558374763402,0.4108066347726114,1.0685478500521386e-07
2860580.193397799,141458198566.93298,-8256.04857916884,0.4130504142054828,1.0649696271830617e-07
2881613.87129043,141283428732.72293,-8362.148406183724,0.41528670651760274,1.0614286482860811e-07
2902647.549183061,141106420797.92892,-8468.860426868374,0.4175155898791853,1.0579247648081569e-07
2923681.227075692,140927161858.60913,-8576.187332403098,0.41973714216194463,1.0544578316532123e-07
2944714.9049683227,140745638949.7225,-8684.131934891666,0.4219514409441156,1.0510277072115386e-07
2965748.5828609536,140561839045.12857,-8792.697167361304,0.42415856351045367,1.047634253359796e-07
2986782.2607535846,140375749057.58765,-8901.886083762707,0.42635858685223516,1.0442773354610137e-07
3007815.9386462155,140187355838.41296,-9011.701859163506,0.4285515876682916,1.0409568223706264e-07
3028849.616538846,139996646166.10547,-9122.147795807474,0.4307376424007937,1.037672586632972e-07
3049883.294431477,139803606753.73834,-9233.227318523186,0.4329168272160606,1.0344245043519368e-07
3070916.972324108,139608224240.01245,-9344.943980263259,0.4350892180259748,1.0312124553484891e-07
3091950.6502167387,139410485183.23737,-9457.301465566148,0.43725489050495875,1.0280363232655754e-07
