"id","speed","travel_time","status","data_as_of","link_id","link_points","encoded_poly_line","encoded_poly_line_lvls","owner","transcom_id","borough","link_name"
"347","5.59","1191","0","2025-12-12T23:03:07.000","4456477","40.77223,-73.919941 40.77367,-73.92198 40.7744206,-73.92278 40.77714,-73.924911 40.781071,-73.92788 40.78311,-73.929421 40.7837106,-73.929871 40.7842205,-73.93008 40.78477,-73.93017 40.78549,-73.93011 40.78604,-73.92991 40.78665,-73.92953 40.78972,-73.926","mizwFrndbM_HvKuC~C_PhLqWpQwKrHwBxAeBh@mBPoCKmBg@yBkAeRwOgFqDqGwFmDgDwE{DiJyHqDkCsGmE{DsCwCmByGoE}AcAmAo@","BBBBBBBBBBBBBBBBBBBBBBBBB","MTA Bridges & Tunnels","4456477","Queens","MDE S TBB EXIT RAMP - QUEENS ANCHORAGE"
"141","6.21","1076","0","2025-12-12T23:03:07.000","4456478","40.772251,-73.919891 40.77391,-73.9222 40.77474,-73.92301 40.77647,-73.92431 40.7783606,-73.925761 40.7810205,-73.92776 40.78372,-73.92982 40.7842205,-73.93002 40.78477,-73.93011 40.78549,-73.930051 40.7860304,-73.92985 40.7866206,-73.929511 40.7883206,-7","qizwFhndbMkIlMeD`DyIbGyJ`HsOnK{OzKcBf@mBPoCKkBg@uBcAsIiHgGgFuFaEiGoFqMaLmGmFcFsDcHyE{ByA{EcDqGoEeAo@}@e@","BBBBBBBBBBBBBBBBBBBBBBBBB","MTA Bridges & Tunnels","4456478","Queens","BE S TBB EXIT RAMP - QUEENS ANCHORAGE"
"140","37.9","73","0","2025-12-12T23:03:07.000","4456479","40.79789,-73.91988 40.79771,-73.92004 40.79758,-73.92022 40.7974704,-73.92059 40.797501,-73.92109 40.79766,-73.92165 40.79811,-73.922631 40.79834,-73.922991 40.79872,-73.92381 40.799091,-73.924681 40.7993305,-73.92524 40.7999805,-73.926881 40.80096,-73.92","yi_xFfndbMb@^Xb@ThAEbB_@nByAbEm@fAkAbDiAlDo@nBaCfIcEfMkBnGeAhD","BBBBBBBBBBBBBBB","MTA Bridges & Tunnels","4456479","Queens","BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN"
"398","5.59","1345","0","2025-12-12T23:03:07.000","4456481","40.77223,-73.919941 40.77367,-73.92198 40.7744206,-73.92278 40.77714,-73.924911 40.781071,-73.92788 40.78311,-73.929421 40.7837106,-73.929871 40.7842205,-73.93008 40.78477,-73.93017 40.78549,-73.93011 40.78604,-73.92991 40.78665,-73.92953 40.78972,-73.926","mizwFrndbM_HvKuC~C_PhLqWpQwKrHwBxAeBh@mBPoCKmBg@yBkAeRwOgFqDqGwFuDsCcAaAkOgJaBc@{Bn@w@~@u@hAi@pAiFvMoCnHqD~Kk@xCYtCmA\\|D","BBBBBBBBBBBBBBBBBBBBBBBBBBBBB","MTA Bridges & Tunnels","4456481","Queens","TBB S MANHATTAN LIFT SPAN - QUEENS ANCHORAGE"
"202","28.58","77","0","2025-12-12T23:03:07.000","4456483","40.789536,-73.78631 40.7894,-73.78765 40.788976,-73.78955 40.78896,-73.79011001 40.789124,-73.79086001 40.78927,-73.79118001 40.789536,-73.79157001 40.78996,-73.79196 40.790714,-73.79246 40.790714,-73.79246 40.7911,-73.79267 40.791976,-73.793 40.792916,-7","qu}wFlkjaMXjGtAzJ@nB_@tC]~@s@lAuAlAuCbB??mAh@mD`A{Dh@kDJ}F?ePM","BBBBBBBBBBBBBBBB","NYC_DOT_LIC","4456483","Queens","CIP N ramp to TNB - TNB Queens Anchorage"
"445","0","0","-101","2025-12-12T23:03:07.000","4456494","40.7262006,-74.01112 40.7252805,-74.01128 40.7218105,-74.011981 40.7195505,-74.012471 40.71654,-74.013231 40.714451,-74.01376 40.71251,-74.01429 40.7108405,-74.014721 40.7086904,-74.01542 40.7079305,-74.01572 40.7072,-74.01598","wiqwFnhvbMvD^xb@lFxQvCrb@hHlLjChHnBPgBh@gA\\|@WzANnDv@\\|Cl@\\|ATvBT`E?fFKzD{@zDcAvC}@dD}@zFaBtF}AtF{ApH}DnIqEnOcI~McHxLeGlHcCjHeF","BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4456494","Manhattan","West St S Spring St - BBT Manhattan Portal outbound"
"168","46.6","93","0","2025-12-12T23:03:07.000","4456496","40.814761,-73.83668 40.81354,-73.83659 40.8130504,-73.8365 40.8124505,-73.83638 40.8118404,-73.836121 40.8111,-73.83562 40.8049306,-73.831821 40.79925,-73.828251","gsbxFfftaMrFQ`BQvBWxBs@rCcBpe@wVnb@iU","BBBBBBBB","NYC_DOT_LIC","4456496","Bronx","BWB S Toll Plaza - Queens Anchorage"
"164","47.84","91","0","2025-12-12T23:03:07.000","4456497","40.79932,-73.82809 40.8006,-73.82895 40.8047004,-73.83146 40.8114405,-73.83571 40.8120204,-73.836031 40.8124904,-73.836211 40.8128505,-73.836261 40.8148205,-73.83629","wr_xFppraM_GjDsXtNci@pYsB~@}Ab@gAHiKD","BBBBBBBB","NYC_DOT_LIC","4456497","Queens","BWB N Queens Anchorage - Toll Plaza"
"298","0","0","-101","2025-12-12T23:03:07.000","4456498","40.8251205,-73.83637 40.82442,-73.83629 40.82285,-73.836221 40.8214506,-73.836211 40.8189206,-73.83636 40.81526,-73.83669 40.81479,-73.83668","_tdxFhdtaMjCOxHMvGAxN\zU`A\\|AA","BBBBBBB","NYC_DOT_LIC","4456498","Bronx","HRP S Lafayette Ave - BWB S Toll Plaza"
"451","0","0","-101","2025-12-12T23:03:07.000","4456500","40.7712605,-73.833311 40.7727804,-73.83087 40.77333,-73.83015 40.7742104,-73.829271 40.77584,-73.82814 40.77868,-73.82651 40.78087,-73.82537 40.7818904,-73.824941 40.78298,-73.824621 40.7870604,-73.82379 40.7881605,-73.82321 40.78889,-73.822701 40.78929,-","kczwFdqsaMoHgNmBoCoDoDeIaFwPeIuLcFkEuAyE_AoXeD{EsBqCeBoA_@kCQeBJwCr@aA`@oXtOyUlN","BBBBBBBBBBBBBBBBBBB","NYC_DOT_LIC","4456500","Queens","Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage"
